,Station,Year,Month,Precipitation
97022,OTI111,1968,3,0.92
97023,OTI111,1968,4,
97024,OTI111,1968,5,
97025,OTI111,1968,6,
97026,OTI111,1968,7,
97027,OTI111,1968,8,
97028,OTI111,1968,9,
97029,OTI111,1968,10,
97030,OTI111,1968,11,
97031,OTI111,1968,12,
97032,OTI111,1969,1,
97033,OTI111,1969,2,
97034,OTI111,1969,3,
97035,OTI111,1969,4,
97036,OTI111,1969,5,
97037,OTI111,1969,6,
97038,OTI111,1969,7,
97039,OTI111,1969,8,
97040,OTI111,1969,9,4.01
97041,OTI111,1969,10,2.74
97042,OTI111,1969,11,7.27
97043,OTI111,1969,12,2.78
97044,OTI111,1970,1,1.66
97045,OTI111,1970,2,5.35
97046,OTI111,1970,3,3.24
97047,OTI111,1970,4,5.81
97048,OTI111,1970,5,4.41
97049,OTI111,1970,6,5.32
97050,OTI111,1970,7,4.08
97051,OTI111,1970,8,3.65
97052,OTI111,1970,9,1.21
97053,OTI111,1970,10,4.89
97054,OTI111,1970,11,7.88
97055,OTI111,1970,12,10.24
97056,OTI111,1971,1,2.29
97057,OTI111,1971,2,2.92
97058,OTI111,1971,3,4.16
97059,OTI111,1971,4,4.39
97060,OTI111,1971,5,9.98
97061,OTI111,1971,6,3.66
97062,OTI111,1971,7,0.82
97063,OTI111,1971,8,6.4
97064,OTI111,1971,9,
97065,OTI111,1971,10,4.84
97066,OTI111,1971,11,4.95
97067,OTI111,1971,12,3.33
97068,OTI111,1972,1,3.88
97069,OTI111,1972,2,2.26
97070,OTI111,1972,3,2.66
97071,OTI111,1972,4,2.34
97072,OTI111,1972,5,3.49
97073,OTI111,1972,6,2.1
97074,OTI111,1972,7,2.92
97075,OTI111,1972,8,3.39
97076,OTI111,1972,9,3.52
97077,OTI111,1972,10,2.85
97078,OTI111,1972,11,4.28
97079,OTI111,1972,12,4.26
97080,OTI111,1973,1,0.97
97081,OTI111,1973,2,5.74
97082,OTI111,1973,3,20.26
97083,OTI111,1973,4,2.97
97084,OTI111,1973,5,3.2
97085,OTI111,1973,6,3.81
97086,OTI111,1973,7,3.82
97087,OTI111,1973,8,5.5
97088,OTI111,1973,9,3.35
97089,OTI111,1973,10,4.19
97090,OTI111,1973,11,3.25
97091,OTI111,1973,12,3.09
97092,OTI111,1974,1,3.39
97093,OTI111,1974,2,3.15
97094,OTI111,1974,3,3.24
97095,OTI111,1974,4,1.69
97096,OTI111,1974,5,2.7
97097,OTI111,1974,6,4.54
97098,OTI111,1974,7,7.47
97099,OTI111,1974,8,2.48
97100,OTI111,1974,9,6.04
97101,OTI111,1974,10,6.59
97102,OTI111,1974,11,5.99
97103,OTI111,1974,12,6.41
97104,OTI111,1975,1,4.27
97105,OTI111,1975,2,4.01
97106,OTI111,1975,3,5.25
97107,OTI111,1975,4,2.11
97108,OTI111,1975,5,2.74
97109,OTI111,1975,6,2.29
97110,OTI111,1975,7,4.4
97111,OTI111,1975,8,2.0
97112,OTI111,1975,9,2.73
97113,OTI111,1975,10,2.74
97114,OTI111,1975,11,4.64
97115,OTI111,1975,12,5.61
97116,OTI111,1976,1,4.66
97117,OTI111,1976,2,8.48
97118,OTI111,1976,3,5.72
97119,OTI111,1976,4,6.32
97120,OTI111,1976,5,3.81
97121,OTI111,1976,6,4.6
97122,OTI111,1976,7,0.9
97123,OTI111,1976,8,3.0
97124,OTI111,1976,9,4.68
97125,OTI111,1976,10,0.92
97126,OTI111,1976,11,4.58
97127,OTI111,1976,12,2.11
97128,OTI111,1977,1,2.13
97129,OTI111,1977,2,3.51
97130,OTI111,1977,3,6.15
97131,OTI111,1977,4,8.66
97132,OTI111,1977,5,3.95
97133,OTI111,1977,6,4.43
97134,OTI111,1977,7,1.76
97135,OTI111,1977,8,5.21
97136,OTI111,1977,9,7.35
97137,OTI111,1977,10,5.68
97138,OTI111,1977,11,16.03
97139,OTI111,1977,12,8.01
97140,OTI111,1978,1,8.46
97141,OTI111,1978,2,5.44
97142,OTI111,1978,3,4.28
97143,OTI111,1978,4,4.24
97144,OTI111,1978,5,2.97
97145,OTI111,1978,6,9.58
97146,OTI111,1978,7,7.68
97147,OTI111,1978,8,2.59
97148,OTI111,1978,9,3.3
97149,OTI111,1978,10,2.66
97150,OTI111,1978,11,4.31
97151,OTI111,1978,12,1.52
97152,OTI111,1979,1,3.21
97153,OTI111,1979,2,8.58
97154,OTI111,1979,3,6.97
97155,OTI111,1979,4,3.69
97156,OTI111,1979,5,0.94
97157,OTI111,1979,6,4.52
97158,OTI111,1979,7,4.22
97159,OTI111,1979,8,4.58
97160,OTI111,1979,9,3.36
97161,OTI111,1979,10,0.47
97162,OTI111,1979,11,3.16
97163,OTI111,1979,12,5.34
97164,OTI111,1980,1,4.07
97165,OTI111,1980,2,4.17
97166,OTI111,1980,3,1.88
97167,OTI111,1980,4,3.26
97168,OTI111,1980,5,2.66
97169,OTI111,1980,6,2.2
97170,OTI111,1980,7,2.55
97171,OTI111,1980,8,
97172,OTI111,1980,9,2.0
97173,OTI111,1980,10,3.2
97174,OTI111,1980,11,5.32
97175,OTI111,1980,12,5.31
97176,OTI111,1981,1,5.75
97177,OTI111,1981,2,5.33
97178,OTI111,1981,3,0.7
97179,OTI111,1981,4,6.35
97180,OTI111,1981,5,18.1
97181,OTI111,1981,6,1.58
97182,OTI111,1981,7,1.69
97183,OTI111,1981,8,3.58
97184,OTI111,1981,9,5.96
97185,OTI111,1981,10,4.11
97186,OTI111,1981,11,3.44
97187,OTI111,1981,12,3.23
97188,OTI111,1982,1,2.39
97189,OTI111,1982,2,1.83
97190,OTI111,1982,3,4.84
97191,OTI111,1982,4,1.29
97192,OTI111,1982,5,3.17
97193,OTI111,1982,6,2.27
97194,OTI111,1982,7,4.95
97195,OTI111,1982,8,4.73
97196,OTI111,1982,9,5.54
97197,OTI111,1982,10,2.82
97198,OTI111,1982,11,1.76
97199,OTI111,1982,12,3.64
97200,OTI111,1983,1,5.08
97201,OTI111,1983,2,6.66
97202,OTI111,1983,3,4.47
97203,OTI111,1983,4,7.69
97204,OTI111,1983,5,8.28
97205,OTI111,1983,6,2.45
97206,OTI111,1983,7,0.99
97207,OTI111,1983,8,3.88
97208,OTI111,1983,9,4.64
97209,OTI111,1983,10,1.0
97210,OTI111,1983,11,5.27
97211,OTI111,1983,12,2.3
97212,OTI111,1984,1,5.63
97213,OTI111,1984,2,2.15
97214,OTI111,1984,3,
97215,OTI111,1984,4,11.93
97216,OTI111,1984,5,9.5
97217,OTI111,1984,6,4.24
97218,OTI111,1984,7,1.27
97219,OTI111,1984,8,6.85
97220,OTI111,1984,9,4.62
97221,OTI111,1984,10,2.77
97222,OTI111,1984,11,
97223,OTI111,1984,12,
97224,OTI111,1985,1,
97225,OTI111,1985,2,4.59
97226,OTI111,1985,3,2.29
97227,OTI111,1985,4,4.45
97228,OTI111,1985,5,4.43
97229,OTI111,1985,6,
97230,OTI111,1985,7,
97231,OTI111,1985,8,
97232,OTI111,1985,9,
97233,OTI111,1985,10,
97234,OTI111,1985,11,
97235,OTI111,1985,12,
97236,OTI111,1986,1,
97237,OTI111,1986,2,
97238,OTI111,1986,3,
97239,OTI111,1986,4,
97240,OTI111,1986,5,3.78
97241,OTI111,1986,6,2.99
97242,OTI111,1986,7,2.92
97243,OTI111,1986,8,2.01
97244,OTI111,1986,9,1.42
97245,OTI111,1986,10,4.37
97246,OTI111,1986,11,3.11
97247,OTI111,1986,12,1.37
97248,OTI111,1987,1,4.4
97249,OTI111,1987,2,2.18
97250,OTI111,1987,3,3.65
97251,OTI111,1987,4,2.95
97252,OTI111,1987,5,7.37
97253,OTI111,1987,6,2.71
97254,OTI111,1987,7,5.33
97255,OTI111,1987,8,1.53
97256,OTI111,1987,9,2.13
97257,OTI111,1987,10,4.2
97258,OTI111,1987,11,3.4
97259,OTI111,1987,12,7.48
97260,OTI111,1988,1,2.03
97261,OTI111,1988,2,3.74
97262,OTI111,1988,3,5.91
97263,OTI111,1988,4,3.05
97264,OTI111,1988,5,2.82
97265,OTI111,1988,6,2.65
97266,OTI111,1988,7,3.58
97267,OTI111,1988,8,2.98
97268,OTI111,1988,9,2.76
97269,OTI111,1988,10,1.72
97270,OTI111,1988,11,2.04
97271,OTI111,1988,12,5.0
97272,OTI111,1989,1,4.44
97273,OTI111,1989,2,2.24
97274,OTI111,1989,3,1.58
97275,OTI111,1989,4,0.61
97276,OTI111,1989,5,2.52
97277,OTI111,1989,6,3.83
97278,OTI111,1989,7,1.51
97279,OTI111,1989,8,2.65
97280,OTI111,1989,9,3.14
97281,OTI111,1989,10,9.75
97282,OTI111,1989,11,1.96
97283,OTI111,1989,12,1.4
97284,OTI111,1990,1,1.42
97285,OTI111,1990,2,3.27
97286,OTI111,1990,3,1.94
97287,OTI111,1990,4,7.23
97288,OTI111,1990,5,1.67
97289,OTI111,1990,6,5.9
97290,OTI111,1990,7,12.17
97291,OTI111,1990,8,1.96
97292,OTI111,1990,9,2.13
97293,OTI111,1990,10,4.19
97294,OTI111,1990,11,2.62
97295,OTI111,1990,12,2.1
97296,OTI111,1991,1,3.7
97297,OTI111,1991,2,4.27
97298,OTI111,1991,3,1.48
97299,OTI111,1991,4,1.16
97300,OTI111,1991,5,2.79
97301,OTI111,1991,6,1.51
97302,OTI111,1991,7,3.25
97303,OTI111,1991,8,1.31
97304,OTI111,1991,9,2.38
97305,OTI111,1991,10,5.09
97306,OTI111,1991,11,1.98
97307,OTI111,1991,12,1.47
97308,OTI111,1992,1,3.06
97309,OTI111,1992,2,2.54
97310,OTI111,1992,3,6.79
97311,OTI111,1992,4,6.78
97312,OTI111,1992,5,2.74
97313,OTI111,1992,6,3.34
97314,OTI111,1992,7,4.93
97315,OTI111,1992,8,1.04
97316,OTI111,1992,9,1.57
97317,OTI111,1992,10,2.19
97318,OTI111,1992,11,4.65
97319,OTI111,1992,12,1.06
97320,OTI111,1993,1,5.94
97321,OTI111,1993,2,2.86
97322,OTI111,1993,3,3.32
97323,OTI111,1993,4,2.1
97324,OTI111,1993,5,6.12
97325,OTI111,1993,6,6.67
97326,OTI111,1993,7,6.99
97327,OTI111,1993,8,4.03
97328,OTI111,1993,9,1.04
97329,OTI111,1993,10,5.1
97330,OTI111,1993,11,0.46
97331,OTI111,1993,12,1.57
97332,OTI111,1994,1,1.94
97333,OTI111,1994,2,
97334,OTI111,1994,3,2.01
97335,OTI111,1994,4,5.41
97336,OTI111,1994,5,2.13
97337,OTI111,1994,6,4.58
97338,OTI111,1994,7,6.27
97339,OTI111,1994,8,1.79
97340,OTI111,1994,9,4.19
97341,OTI111,1994,10,1.01
97342,OTI111,1994,11,3.48
97343,OTI111,1994,12,5.37
97344,OTI111,1995,1,5.2
97345,OTI111,1995,2,11.94
97346,OTI111,1995,3,4.3
97347,OTI111,1995,4,2.98
97348,OTI111,1995,5,3.01
97349,OTI111,1995,6,3.32
97350,OTI111,1995,7,2.68
97351,OTI111,1995,8,1.22
97352,OTI111,1995,9,6.03
97353,OTI111,1995,10,3.9
97354,OTI111,1995,11,
97355,OTI111,1995,12,3.16
97356,OTI111,1996,1,0.9
97357,OTI111,1996,2,4.98
97358,OTI111,1996,3,1.36
97359,OTI111,1996,4,4.09
97360,OTI111,1996,5,5.6
97361,OTI111,1996,6,4.58
97362,OTI111,1996,7,3.16
97363,OTI111,1996,8,5.85
97364,OTI111,1996,9,3.56
97365,OTI111,1996,10,3.42
97366,OTI111,1996,11,5.22
97367,OTI111,1996,12,
97368,OTI111,1997,1,
97369,OTI111,1997,2,
97370,OTI111,1997,3,
97371,OTI111,1997,4,
97372,OTI111,1997,5,
97373,OTI111,1997,6,
97374,OTI111,1997,7,
97375,OTI111,1997,8,
97376,OTI111,1997,9,
97377,OTI111,1997,10,1.42
97378,OTI111,1997,11,7.22
97379,OTI111,1997,12,3.91
97380,OTI111,1998,1,4.87
97381,OTI111,1998,2,4.91
97382,OTI111,1998,3,0.11
97383,OTI111,1998,4,6.34
97384,OTI111,1998,5,1.4
97385,OTI111,1998,6,
97386,OTI111,1998,7,
97387,OTI111,1998,8,
97388,OTI111,1998,9,
97389,OTI111,1998,10,2.42
97390,OTI111,1998,11,5.59
97391,OTI111,1998,12,1.82
97392,OTI111,1999,1,10.11
97393,OTI111,1999,2,9.1
97394,OTI111,1999,3,4.73
97395,OTI111,1999,4,4.41
97396,OTI111,1999,5,0.91
97397,OTI111,1999,6,3.78
97398,OTI111,1999,7,8.15
97399,OTI111,1999,8,7.09
97400,OTI111,1999,9,4.99
97401,OTI111,1999,10,4.02
97402,OTI111,1999,11,2.12
97403,OTI111,1999,12,1.34
97404,OTI111,2000,1,3.15
97405,OTI111,2000,2,1.57
97406,OTI111,2000,3,1.08
97407,OTI111,2000,4,5.23
97408,OTI111,2000,5,2.59
97409,OTI111,2000,6,1.19
97410,OTI111,2000,7,4.22
97411,OTI111,2000,8,3.0
97412,OTI111,2000,9,3.51
97413,OTI111,2000,10,2.55
97414,OTI111,2000,11,1.34
97415,OTI111,2000,12,3.28
97416,OTI111,2001,1,2.49
97417,OTI111,2001,2,2.02
97418,OTI111,2001,3,0.49
97419,OTI111,2001,4,3.12
97420,OTI111,2001,5,7.6
97421,OTI111,2001,6,1.4
97422,OTI111,2001,7,1.59
97423,OTI111,2001,8,3.37
97424,OTI111,2001,9,3.88
97425,OTI111,2001,10,4.05
97426,OTI111,2001,11,6.01
97427,OTI111,2001,12,1.96
97428,OTI111,2002,1,6.57
97429,OTI111,2002,2,7.85
97430,OTI111,2002,3,1.0
97431,OTI111,2002,4,1.11
97432,OTI111,2002,5,2.16
97433,OTI111,2002,6,4.98
97434,OTI111,2002,7,2.28
97435,OTI111,2002,8,3.4
97436,OTI111,2002,9,4.3
97437,OTI111,2002,10,1.88
97438,OTI111,2002,11,1.15
97439,OTI111,2002,12,2.71
97440,OTI111,2003,1,0.8
97441,OTI111,2003,2,2.42
97442,OTI111,2003,3,1.96
97443,OTI111,2003,4,4.25
97444,OTI111,2003,5,3.23
97445,OTI111,2003,6,3.02
97446,OTI111,2003,7,2.53
97447,OTI111,2003,8,3.85
97448,OTI111,2003,9,2.2
97449,OTI111,2003,10,5.44
97450,OTI111,2003,11,5.88
97451,OTI111,2003,12,3.17
97452,OTI111,2004,1,3.18
97453,OTI111,2004,2,5.13
97454,OTI111,2004,3,1.79
97455,OTI111,2004,4,2.6
97456,OTI111,2004,5,3.26
97457,OTI111,2004,6,2.88
97458,OTI111,2004,7,1.29
97459,OTI111,2004,8,4.15
97460,OTI111,2004,9,2.48
97461,OTI111,2004,10,3.23
97462,OTI111,2004,11,3.87
97463,OTI111,2004,12,3.67
97464,OTI111,2005,1,6.96
97465,OTI111,2005,2,7.87
97466,OTI111,2005,3,4.68
97467,OTI111,2005,4,2.46
97468,OTI111,2005,5,3.91
97469,OTI111,2005,6,1.0
97470,OTI111,2005,7,
97471,OTI111,2005,8,3.62
97472,OTI111,2005,9,10.16
97473,OTI111,2005,10,5.47
97474,OTI111,2005,11,2.27
97475,OTI111,2005,12,4.4
97476,OTI111,2006,1,1.28
97477,OTI111,2006,2,
97478,OTI111,2006,3,
97479,OTI111,2006,4,4.41
97480,OTI111,2006,5,5.22
97481,OTI111,2006,6,2.6
97482,OTI111,2006,7,4.8
97483,OTI111,2006,8,5.8
97484,OTI111,2006,9,4.0
97485,OTI111,2006,10,4.94
97486,OTI111,2006,11,3.25
97487,OTI111,2006,12,3.32
97488,OTI111,2007,1,2.7
97489,OTI111,2007,2,2.43
97490,OTI111,2007,3,4.83
97491,OTI111,2007,4,6.53
97492,OTI111,2007,5,1.62
97493,OTI111,2007,6,1.42
97494,OTI111,2007,7,5.89
97495,OTI111,2007,8,3.24
97496,OTI111,2007,9,7.38
97497,OTI111,2007,10,2.63
97498,OTI111,2007,11,1.49
97499,OTI111,2007,12,5.63
97500,OTI111,2008,1,3.6
97501,OTI111,2008,2,3.29
97502,OTI111,2008,3,2.66
97503,OTI111,2008,4,2.09
97504,OTI111,2008,5,3.09
97505,OTI111,2008,6,1.58
97506,OTI111,2008,7,2.99
97507,OTI111,2008,8,0.63
97508,OTI111,2008,9,3.2
97509,OTI111,2008,10,5.0
97510,OTI111,2008,11,2.98
97511,OTI111,2008,12,2.1
97512,OTI111,2009,1,2.47
97513,OTI111,2009,2,3.5
97514,OTI111,2009,3,3.08
97515,OTI111,2009,4,5.06
97516,OTI111,2009,5,0.7
97517,OTI111,2009,6,5.21
97518,OTI111,2009,7,13.35
97519,OTI111,2009,8,2.03
97520,OTI111,2009,9,1.08
97521,OTI111,2009,10,3.79
97522,OTI111,2009,11,6.03
97523,OTI111,2009,12,3.36
97524,OTI111,2010,1,2.72
97525,OTI111,2010,2,4.25
97526,OTI111,2010,3,2.0
97527,OTI111,2010,4,1.8
97528,OTI111,2010,5,2.27
97529,OTI111,2010,6,1.55
97530,OTI111,2010,7,3.56
97531,OTI111,2010,8,1.74
97532,OTI111,2010,9,3.86
97533,OTI111,2010,10,3.72
97534,OTI111,2010,11,3.42
97535,OTI111,2010,12,2.27
97536,OTI111,2011,1,2.54
97537,OTI111,2011,2,2.47
97538,OTI111,2011,3,5.56
97539,OTI111,2011,4,6.82
97540,OTI111,2011,5,5.39
97541,OTI111,2011,6,5.23
97542,OTI111,2011,7,5.27
97543,OTI111,2011,8,2.17
97544,OTI111,2011,9,2.31
97545,OTI111,2011,10,3.45
97546,OTI111,2011,11,4.24
97547,OTI111,2011,12,1.03
97548,OTI111,2012,1,6.56
97549,OTI111,2012,2,3.03
97550,OTI111,2012,3,4.09
97551,OTI111,2012,4,4.62
97552,OTI111,2012,5,5.34
97553,OTI111,2012,6,7.83
97554,OTI111,2012,7,9.45
97555,OTI111,2012,8,3.77
97556,OTI111,2012,9,3.53
97557,OTI111,2012,10,6.53
97558,OTI111,2012,11,2.15
97559,OTI111,2012,12,1.49
97560,OTI111,2013,1,4.92
97561,OTI111,2013,2,1.67
97562,OTI111,2013,3,2.86
97563,OTI111,2013,4,4.42
97564,OTI111,2013,5,2.66
97565,OTI111,2013,6,
97566,OTI111,2013,7,
97567,OTI111,2013,8,
97568,OTI111,2013,9,
97569,OTI111,2013,10,
97570,OTI111,2013,11,
97571,OTI111,2013,12,
97572,OTI111,2014,1,
97573,OTI111,2014,2,
97574,OTI111,2014,3,
97575,OTI111,2014,4,
97576,OTI111,2014,5,
97577,OTI111,2014,6,
97578,OTI111,2014,7,
97579,OTI111,2014,8,3.75
97580,OTI111,2014,9,2.12
97581,OTI111,2014,10,2.26
97582,OTI111,2014,11,1.92
97583,OTI111,2014,12,5.82
97584,OTI111,2015,1,1.97
97585,OTI111,2015,2,3.09
97586,OTI111,2015,3,4.02
97587,OTI111,2015,4,1.2
97588,OTI111,2015,5,2.33
97589,OTI111,2015,6,4.31
97590,OTI111,2015,7,3.07
97591,OTI111,2015,8,5.09
97592,OTI111,2015,9,6.45
97593,OTI111,2015,10,0.98
97594,OTI111,2015,11,4.65
97595,OTI111,2015,12,12.08
97596,OTI115,1913,1,1.96
97597,OTI115,1913,2,1.27
97598,OTI115,1913,3,4.17
97599,OTI115,1913,4,6.14
97600,OTI115,1913,5,2.56
97601,OTI115,1913,6,3.31
97602,OTI115,1913,7,3.64
97603,OTI115,1913,8,2.65
97604,OTI115,1913,9,2.31
97605,OTI115,1913,10,3.29
97606,OTI115,1913,11,1.16
97607,OTI115,1913,12,3.23
97608,OTI115,1914,1,1.15
97609,OTI115,1914,2,4.16
97610,OTI115,1914,3,3.17
97611,OTI115,1914,4,3.02
97612,OTI115,1914,5,1.96
97613,OTI115,1914,6,2.69
97614,OTI115,1914,7,2.57
97615,OTI115,1914,8,4.86
97616,OTI115,1914,9,6.04
97617,OTI115,1914,10,7.03
97618,OTI115,1914,11,4.8
97619,OTI115,1914,12,6.65
97620,OTI115,1915,1,1.79
97621,OTI115,1915,2,2.9
97622,OTI115,1915,3,4.01
97623,OTI115,1915,4,5.07
97624,OTI115,1915,5,1.46
97625,OTI115,1915,6,6.61
97626,OTI115,1915,7,3.19
97627,OTI115,1915,8,3.85
97628,OTI115,1915,9,4.3
97629,OTI115,1915,10,5.99
97630,OTI115,1915,11,7.59
97631,OTI115,1915,12,8.98
97632,OTI115,1916,1,3.86
97633,OTI115,1916,2,2.97
97634,OTI115,1916,3,7.43
97635,OTI115,1916,4,2.54
97636,OTI115,1916,5,1.71
97637,OTI115,1916,6,4.56
97638,OTI115,1916,7,1.08
97639,OTI115,1916,8,2.3
97640,OTI115,1916,9,4.42
97641,OTI115,1916,10,2.54
97642,OTI115,1916,11,
97643,OTI115,1916,12,
97644,OTI115,1917,1,
97645,OTI115,1917,2,
97646,OTI115,1917,3,
97647,OTI115,1917,4,
97648,OTI115,1917,5,
97649,OTI115,1917,6,
97650,OTI115,1917,7,
97651,OTI115,1917,8,
97652,OTI115,1917,9,
97653,OTI115,1917,10,
97654,OTI115,1917,11,
97655,OTI115,1917,12,
97656,OTI115,1918,1,10.26
97657,OTI115,1918,2,6.01
97658,OTI115,1918,3,4.23
97659,OTI115,1918,4,6.17
97660,OTI115,1918,5,
97661,OTI115,1918,6,
97662,OTI115,1918,7,5.17
97663,OTI115,1918,8,2.88
97664,OTI115,1918,9,
97665,OTI115,1918,10,
97666,OTI115,1918,11,
97667,OTI115,1918,12,4.97
97668,OTI115,1919,1,2.69
97669,OTI115,1919,2,3.42
97670,OTI115,1919,3,7.29
97671,OTI115,1919,4,6.0
97672,OTI115,1919,5,1.99
97673,OTI115,1919,6,4.81
97674,OTI115,1919,7,2.25
97675,OTI115,1919,8,1.88
97676,OTI115,1919,9,7.11
97677,OTI115,1919,10,1.8
97678,OTI115,1919,11,
97679,OTI115,1919,12,
97680,OTI115,1920,1,
97681,OTI115,1920,2,
97682,OTI115,1920,3,
97683,OTI115,1920,4,
97684,OTI115,1920,5,
97685,OTI115,1920,6,4.97
97686,OTI115,1920,7,
97687,OTI115,1920,8,
97688,OTI115,1920,9,
97689,OTI115,1920,10,
97690,OTI115,1920,11,
97691,OTI115,1920,12,
97692,OTI115,1921,1,
97693,OTI115,1921,2,
97694,OTI115,1921,3,
97695,OTI115,1921,4,
97696,OTI115,1921,5,
97697,OTI115,1921,6,
97698,OTI115,1921,7,
97699,OTI115,1921,8,
97700,OTI115,1921,9,
97701,OTI115,1921,10,
97702,OTI115,1921,11,3.49
97703,OTI115,1921,12,3.12
97704,OTI115,1922,1,5.37
97705,OTI115,1922,2,3.24
97706,OTI115,1922,3,3.6
97707,OTI115,1922,4,2.38
97708,OTI115,1922,5,3.56
97709,OTI115,1922,6,3.43
97710,OTI115,1922,7,7.54
97711,OTI115,1922,8,2.1
97712,OTI115,1922,9,3.11
97713,OTI115,1922,10,3.05
97714,OTI115,1922,11,5.34
97715,OTI115,1922,12,9.6
97716,OTI115,1923,1,3.61
97717,OTI115,1923,2,1.08
97718,OTI115,1923,3,5.68
97719,OTI115,1923,4,3.76
97720,OTI115,1923,5,2.28
97721,OTI115,1923,6,4.15
97722,OTI115,1923,7,2.29
97723,OTI115,1923,8,5.39
97724,OTI115,1923,9,4.08
97725,OTI115,1923,10,2.36
97726,OTI115,1923,11,1.43
97727,OTI115,1923,12,3.27
97728,OTI115,1924,1,3.18
97729,OTI115,1924,2,2.87
97730,OTI115,1924,3,1.89
97731,OTI115,1924,4,4.2
97732,OTI115,1924,5,4.27
97733,OTI115,1924,6,4.05
97734,OTI115,1924,7,4.91
97735,OTI115,1924,8,1.9
97736,OTI115,1924,9,5.91
97737,OTI115,1924,10,17.96
97738,OTI115,1924,11,1.77
97739,OTI115,1924,12,1.71
97740,OTI115,1925,1,2.49
97741,OTI115,1925,2,4.11
97742,OTI115,1925,3,4.27
97743,OTI115,1925,4,2.05
97744,OTI115,1925,5,3.48
97745,OTI115,1925,6,2.64
97746,OTI115,1925,7,2.37
97747,OTI115,1925,8,5.6
97748,OTI115,1925,9,1.44
97749,OTI115,1925,10,1.94
97750,OTI115,1925,11,1.03
97751,OTI115,1925,12,4.42
97752,OTI115,1926,1,3.05
97753,OTI115,1926,2,7.11
97754,OTI115,1926,3,4.38
97755,OTI115,1926,4,5.03
97756,OTI115,1926,5,4.18
97757,OTI115,1926,6,8.19
97758,OTI115,1926,7,10.29
97759,OTI115,1926,8,4.77
97760,OTI115,1926,9,6.18
97761,OTI115,1926,10,6.65
97762,OTI115,1926,11,1.56
97763,OTI115,1926,12,1.96
97764,OTI115,1927,1,1.42
97765,OTI115,1927,2,3.35
97766,OTI115,1927,3,2.01
97767,OTI115,1927,4,3.75
97768,OTI115,1927,5,2.23
97769,OTI115,1927,6,3.98
97770,OTI115,1927,7,4.82
97771,OTI115,1927,8,4.46
97772,OTI115,1927,9,11.12
97773,OTI115,1927,10,8.68
97774,OTI115,1927,11,3.92
97775,OTI115,1927,12,2.21
97776,OTI115,1928,1,5.45
97777,OTI115,1928,2,3.65
97778,OTI115,1928,3,2.4
97779,OTI115,1928,4,5.06
97780,OTI115,1928,5,1.49
97781,OTI115,1928,6,2.17
97782,OTI115,1928,7,5.88
97783,OTI115,1928,8,1.69
97784,OTI115,1928,9,4.26
97785,OTI115,1928,10,9.58
97786,OTI115,1928,11,
97787,OTI115,1928,12,
97788,OTI115,1929,1,
97789,OTI115,1929,2,
97790,OTI115,1929,3,
97791,OTI115,1929,4,
97792,OTI115,1929,5,
97793,OTI115,1929,6,
97794,OTI115,1929,7,
97795,OTI115,1929,8,
97796,OTI115,1929,9,
97797,OTI115,1929,10,
97798,OTI115,1929,11,7.33
97799,OTI115,1929,12,1.17
97800,OTI115,1930,1,3.28
97801,OTI115,1930,2,2.25
97802,OTI115,1930,3,1.43
97803,OTI115,1930,4,5.44
97804,OTI115,1930,5,3.52
97805,OTI115,1930,6,2.99
97806,OTI115,1930,7,2.02
97807,OTI115,1930,8,1.82
97808,OTI115,1930,9,4.41
97809,OTI115,1930,10,2.44
97810,OTI115,1930,11,2.32
97811,OTI115,1930,12,4.66
97812,OTI115,1931,1,3.5
97813,OTI115,1931,2,3.03
97814,OTI115,1931,3,3.4
97815,OTI115,1931,4,6.19
97816,OTI115,1931,5,2.19
97817,OTI115,1931,6,3.4
97818,OTI115,1931,7,1.61
97819,OTI115,1931,8,7.65
97820,OTI115,1931,9,3.13
97821,OTI115,1931,10,2.55
97822,OTI115,1931,11,9.2
97823,OTI115,1931,12,2.45
97824,OTI115,1932,1,7.12
97825,OTI115,1932,2,2.24
97826,OTI115,1932,3,2.81
97827,OTI115,1932,4,11.36
97828,OTI115,1932,5,2.12
97829,OTI115,1932,6,2.61
97830,OTI115,1932,7,2.65
97831,OTI115,1932,8,5.56
97832,OTI115,1932,9,5.62
97833,OTI115,1932,10,3.36
97834,OTI115,1932,11,1.81
97835,OTI115,1932,12,1.61
97836,OTI115,1933,1,6.12
97837,OTI115,1933,2,3.67
97838,OTI115,1933,3,2.92
97839,OTI115,1933,4,4.1
97840,OTI115,1933,5,0.74
97841,OTI115,1933,6,3.85
97842,OTI115,1933,7,5.46
97843,OTI115,1933,8,2.01
97844,OTI115,1933,9,1.01
97845,OTI115,1933,10,3.31
97846,OTI115,1933,11,11.5
97847,OTI115,1933,12,1.32
97848,OTI115,1934,1,1.87
97849,OTI115,1934,2,1.38
97850,OTI115,1934,3,3.71
97851,OTI115,1934,4,4.44
97852,OTI115,1934,5,6.41
97853,OTI115,1934,6,5.35
97854,OTI115,1934,7,6.6
97855,OTI115,1934,8,12.72
97856,OTI115,1934,9,2.72
97857,OTI115,1934,10,4.78
97858,OTI115,1934,11,7.73
97859,OTI115,1934,12,1.93
97860,OTI115,1935,1,1.82
97861,OTI115,1935,2,3.46
97862,OTI115,1935,3,3.82
97863,OTI115,1935,4,4.87
97864,OTI115,1935,5,2.38
